Date,Locations,Latitude,Longitude
2017-02-27,Beach Road (Blk 4),1.304766,103.865086
2017-02-27,North Bridge Road (Blk 8),1.304865,103.8636609
2017-02-27,North Bridge Road (Blk 467),1.305223,103.862775
2017-02-27,Bedok Reservoir Road (Blk 121),1.33125,103.909938
2017-02-27,Bedok Reservoir Road (Blk 133),1.332419,103.911764
2017-02-27,Lorong Lew Lian (Blk 6),1.349461,103.877283
2017-02-27,Geylang Bahru (Blk    54),1.3240479,103.8679726
2017-02-27,Geylang Bahru (Blk    57),1.3231293,103.8686562
2017-02-27,Jalan Tiga Ratus,1.3416834,103.9598895
2017-02-27,Meragi Terrace,1.3427917,103.9593535
2017-02-27,Miltonia Close,1.4178791,103.8474564
2017-02-27,Miltonia Close (Skies Miltonia),1.4180531,103.8481094
2017-02-28,Jalan Kemaman,1.3262638,103.8502432
2017-02-28,Jalan Kemaman (Kemaman Point),1.3265405,103.8508373
2017-02-28,Tampines Street    41 (Blk 421),1.35754,103.947546
2017-02-28,Tampines Street    41 (Blk 423),1.357129,103.947519
2017-02-28,Tampines Street    41 (Blk 424),1.357438,103.948133
2017-02-28,Beach Road (Blk 4),1.304766,103.865086
2017-02-28,North Bridge Road    (Blk 8),1.304865,103.8636609
2017-02-28,North Bridge Road    (Blk 467),1.305223,103.862775
2017-02-28,Bedok Reservoir Road (Blk 121),1.33125,103.909938
2017-02-28,Bedok Reservoir Road (Blk 133),1.332419,103.911764
2017-02-28,Lorong Lew Lian (Blk 6),1.349461,103.877283
2017-02-28,Geylang Bahru (Blk 54),1.3240479,103.8679726
2017-02-28,Geylang Bahru (Blk 57),1.3234976,103.8690119
2017-02-28,Jalan Tiga Ratus,1.3416834,103.9598895
2017-02-28,Meragi Terrace,1.3427917,103.9593535
2017-02-28,Miltonia Close,1.4178765,103.8474543
2017-02-28,Miltonia Close (Skies Miltonia),1.4180531,103.8481094
2017-02-28,Tampines Street    32 (Blk 337),1.352539,103.959782
2017-02-28,Tampines Street    33 (Blk 338),1.351858,103.959553
2017-02-28,Jalan Kemaman,1.3262638,103.8502432
2017-02-28,Jalan Kemaman (Kemaman Point),1.3265405,103.8508373
2017-02-28,Tampines Street    41 (Blk 421),1.35754,103.947546
2017-02-28,Tampines Street    41 (Blk 423),1.357129,103.947519
2017-02-28,Tampines Street    41 (Blk 424),1.357438,103.948133
2017-02-28,Beach Road (Blk 4),1.304766,103.865086
2017-02-28,North Bridge Road    (Blk 8),1.304865,103.8636609
2017-02-28,North Bridge Road    (Blk 467),1.305223,103.862775
2017-02-28,Bedok Reservoir Road (Blk 121),1.33125,103.909938
2017-02-28,Bedok Reservoir Road (Blk 133),1.332419,103.911764
2017-02-28,Lorong Lew Lian (Blk 6),1.349461,103.877283
2017-02-28,Geylang Bahru (Blk 54),1.3240479,103.8679726
2017-02-28,Geylang Bahru (Blk 57),1.3234976,103.8690119
2017-02-28,Jalan Tiga Ratus,1.3416834,103.9598895
2017-02-28,Meragi Terrace,1.3427917,103.9593535
2017-02-28,Miltonia Close,1.4178765,103.8474543
2017-02-28,Miltonia Close (Skies Miltonia),1.4180531,103.8481094
2017-02-28,Tampines Street    32 (Blk 337),1.352539,103.959782
2017-02-28,Tampines Street    33 (Blk 338),1.351858,103.959553
